customer_id,credit_card_number,credit_limit,credit_score,annual_income,employment_status,loan_amount,loan_purpose,loan_term,interest_rate,Debt_to_Income,Missed_Payments,Loan_Default_History,Credit_History_Years
521,5602212719769715,42298.66,688,357451.22,error: undefined method `first' for nil:NilClass,78506.68,error: undefined method `first' for nil:NilClass,62,5.06,0.116,8,false,10.6
522,5002350973375740,41661.31,538,498816.1,error: undefined method `first' for nil:NilClass,129045.31,error: undefined method `first' for nil:NilClass,42,8.71,0.194,17,false,8.5
523,3551701883799041,15932.7,612,360827.91,error: undefined method `first' for nil:NilClass,187601.52,error: undefined method `first' for nil:NilClass,76,4.34,0.882,18,true,8.1
524,5326927408347656,21275.41,408,488855.18,error: undefined method `first' for nil:NilClass,27037.26,error: undefined method `first' for nil:NilClass,15,10.05,0.921,10,false,5.7
525,5007662877991371,28415.9,727,383544.66,error: undefined method `first' for nil:NilClass,76630.2,error: undefined method `first' for nil:NilClass,80,20.2,0.898,18,false,9.9
526,3584897349369519,35295.77,311,25695.81,error: undefined method `first' for nil:NilClass,174266.37,error: undefined method `first' for nil:NilClass,64,31.65,0.439,1,true,39.0
527,50186191713340451,1660.21,678,358565.26,error: undefined method `first' for nil:NilClass,104645.94,error: undefined method `first' for nil:NilClass,82,12.01,0.64,6,false,12.1
528,67619235071540078,23846.49,395,130308.78,error: undefined method `first' for nil:NilClass,196554.41,error: undefined method `first' for nil:NilClass,73,21.97,0.515,16,false,39.3
529,67636131601059722,4243.61,721,339985.43,error: undefined method `first' for nil:NilClass,35299.73,error: undefined method `first' for nil:NilClass,41,19.93,0.485,6,true,32.5
530,3574335761694710,20536.51,408,51249.32,error: undefined method `first' for nil:NilClass,162794.54,error: undefined method `first' for nil:NilClass,56,12.62,0.957,24,true,14.0
531,5007663818759174,17959.85,620,181215.4,error: undefined method `first' for nil:NilClass,164246.12,error: undefined method `first' for nil:NilClass,23,10.29,0.593,7,true,7.7
532,5602219271588771,41844.99,678,271531.57,error: undefined method `first' for nil:NilClass,198732.79,error: undefined method `first' for nil:NilClass,10,22.84,0.248,17,true,34.9
533,5610412234191582707,609.95,666,401289.75,error: undefined method `first' for nil:NilClass,184949.26,error: undefined method `first' for nil:NilClass,31,35.56,0.334,16,false,21.6
534,3531991054194677,36534.86,319,355661.03,error: undefined method `first' for nil:NilClass,188391.9,error: undefined method `first' for nil:NilClass,16,4.62,0.474,15,false,4.9
535,6304460862117278,5393.75,745,169743.58,error: undefined method `first' for nil:NilClass,60355.64,error: undefined method `first' for nil:NilClass,46,8.47,0.879,17,true,18.5
536,4017958122640,27395.88,784,312334.07,error: undefined method `first' for nil:NilClass,4676.42,error: undefined method `first' for nil:NilClass,12,3.84,0.386,4,false,29.3
537,67718845459660346,29845.54,302,185111.13,error: undefined method `first' for nil:NilClass,116698.7,error: undefined method `first' for nil:NilClass,7,33.1,0.636,21,true,0.1
538,3543788461423061,33452.67,660,129631.17,error: undefined method `first' for nil:NilClass,25878.2,error: undefined method `first' for nil:NilClass,43,34.69,0.922,23,true,11.0
539,3554013827394872,7358.32,659,97658.43,error: undefined method `first' for nil:NilClass,66091.28,error: undefined method `first' for nil:NilClass,72,11.95,0.838,6,false,18.3
540,30460349934687,29793.14,570,249423.73,error: undefined method `first' for nil:NilClass,103580.94,error: undefined method `first' for nil:NilClass,51,18.91,0.694,6,false,36.6
541,4175002214108687,28958.78,453,108640.18,error: undefined method `first' for nil:NilClass,123877.39,error: undefined method `first' for nil:NilClass,14,34.44,0.745,22,true,14.0
542,3530452774476549,31271.08,327,446670.39,error: undefined method `first' for nil:NilClass,192694.59,error: undefined method `first' for nil:NilClass,61,2.31,0.914,5,true,9.1
543,30498577503741,35528.07,803,462899.87,error: undefined method `first' for nil:NilClass,88188.27,error: undefined method `first' for nil:NilClass,43,3.68,0.619,1,false,31.4
544,3560843819771261,43112.29,697,338326.68,error: undefined method `first' for nil:NilClass,105653.36,error: undefined method `first' for nil:NilClass,57,28.51,0.738,5,false,28.9
545,4508604159781077,42530.03,782,137203.39,error: undefined method `first' for nil:NilClass,161506.59,error: undefined method `first' for nil:NilClass,17,13.7,0.368,4,false,16.4
546,3586471381625721,3748.2,580,66933.58,error: undefined method `first' for nil:NilClass,20605.61,error: undefined method `first' for nil:NilClass,64,28.04,0.265,4,false,25.0
547,3529175758166926,15120.52,516,250932.36,error: undefined method `first' for nil:NilClass,43971.54,error: undefined method `first' for nil:NilClass,31,1.62,0.909,17,false,7.8
548,3542594508268316,20468.47,362,456177.33,error: undefined method `first' for nil:NilClass,119755.84,error: undefined method `first' for nil:NilClass,82,23.18,0.859,12,false,20.4
549,3553788723273087,49430.72,819,119160.2,error: undefined method `first' for nil:NilClass,166376.13,error: undefined method `first' for nil:NilClass,45,25.94,0.34,24,true,36.7
550,5893432365803584505,15807.18,361,171855.11,error: undefined method `first' for nil:NilClass,16985.02,error: undefined method `first' for nil:NilClass,20,26.75,0.295,22,false,33.8
551,3567052298147190,46941.72,779,470377.74,error: undefined method `first' for nil:NilClass,67603.52,error: undefined method `first' for nil:NilClass,13,34.29,0.399,16,false,7.6
552,67097984448472389,32941.59,569,237610.63,error: undefined method `first' for nil:NilClass,124647.49,error: undefined method `first' for nil:NilClass,30,4.77,0.395,23,false,34.9
553,676363974681519140,28329.41,300,245012.68,error: undefined method `first' for nil:NilClass,79668.07,error: undefined method `first' for nil:NilClass,31,9.03,0.61,21,true,15.5
554,5602229297605095,16208.39,609,147704.96,error: undefined method `first' for nil:NilClass,6307.49,error: undefined method `first' for nil:NilClass,19,13.96,0.674,12,false,0.9
555,3565552635337307,25663.07,428,384261.97,error: undefined method `first' for nil:NilClass,101981.03,error: undefined method `first' for nil:NilClass,60,25.04,0.197,5,true,0.5
556,201506196869088,16750.67,762,103622.5,error: undefined method `first' for nil:NilClass,7376.49,error: undefined method `first' for nil:NilClass,40,28.55,0.778,20,false,3.2
557,374288830238761,3372.75,789,155761.78,error: undefined method `first' for nil:NilClass,96181.28,error: undefined method `first' for nil:NilClass,67,10.69,0.909,19,true,21.2
558,30273352182908,26042.38,550,477370.68,error: undefined method `first' for nil:NilClass,193577.55,error: undefined method `first' for nil:NilClass,74,26.57,0.498,4,true,26.9
559,201691887598426,21548.74,607,491057.2,error: undefined method `first' for nil:NilClass,14519.22,error: undefined method `first' for nil:NilClass,16,14.07,0.405,20,false,9.4
560,3575772642886397,5324.69,686,496367.46,error: undefined method `first' for nil:NilClass,156662.89,error: undefined method `first' for nil:NilClass,84,35.98,0.727,4,true,11.6
561,3575563527382556,5802.42,663,138873.5,error: undefined method `first' for nil:NilClass,24906.33,error: undefined method `first' for nil:NilClass,71,16.36,0.099,12,false,20.3
562,374622678528505,27845.82,835,423763.14,error: undefined method `first' for nil:NilClass,144549.45,error: undefined method `first' for nil:NilClass,13,13.56,0.787,4,false,30.5
563,3587908725830565,4475.68,666,194615.3,error: undefined method `first' for nil:NilClass,107735.1,error: undefined method `first' for nil:NilClass,67,34.38,0.779,17,false,9.9
564,56105427447598393,48875.68,568,201767.78,error: undefined method `first' for nil:NilClass,98270.27,error: undefined method `first' for nil:NilClass,34,26.16,0.014,4,true,19.5
565,6384206273275012,14100.97,345,221021.31,error: undefined method `first' for nil:NilClass,3681.06,error: undefined method `first' for nil:NilClass,71,16.66,0.885,16,true,18.7
566,3542111965108438,38561.37,343,42542.51,error: undefined method `first' for nil:NilClass,102590.78,error: undefined method `first' for nil:NilClass,76,26.64,0.456,0,true,18.5
567,201432256895485,22258.76,645,224828.85,error: undefined method `first' for nil:NilClass,182434.4,error: undefined method `first' for nil:NilClass,27,1.25,0.702,2,true,12.4
568,3543215674059532,44526.06,479,69621.64,error: undefined method `first' for nil:NilClass,158467.5,error: undefined method `first' for nil:NilClass,30,12.93,0.906,7,false,5.7
569,30552921415711,24753.07,314,162277.6,error: undefined method `first' for nil:NilClass,112026.46,error: undefined method `first' for nil:NilClass,18,28.92,0.407,16,false,22.8
570,4405709623211488,47052.84,809,314242.92,error: undefined method `first' for nil:NilClass,79331.89,error: undefined method `first' for nil:NilClass,76,16.16,0.278,22,false,15.1
571,3577476208887348,15214.08,753,381101.46,error: undefined method `first' for nil:NilClass,88237.18,error: undefined method `first' for nil:NilClass,63,1.98,0.791,24,false,15.1
572,3555073559098967,29009.04,456,68026.34,error: undefined method `first' for nil:NilClass,105954.87,error: undefined method `first' for nil:NilClass,34,17.38,0.625,10,false,38.6
573,3553810716383754,7545.81,594,475087.16,error: undefined method `first' for nil:NilClass,18891.08,error: undefined method `first' for nil:NilClass,40,18.85,0.846,24,true,6.2
574,3544660067566727,3801.61,639,288333.01,error: undefined method `first' for nil:NilClass,131110.59,error: undefined method `first' for nil:NilClass,35,12.99,0.663,8,true,6.9
575,3542499788763301,46476.64,828,81032.43,error: undefined method `first' for nil:NilClass,84371.68,error: undefined method `first' for nil:NilClass,73,24.25,0.558,20,true,38.9
576,3581146932487772,40414.45,490,477645.75,error: undefined method `first' for nil:NilClass,194641.63,error: undefined method `first' for nil:NilClass,22,22.43,0.509,19,true,27.0
577,561086799886189492,40679.86,626,318543.1,error: undefined method `first' for nil:NilClass,7633.35,error: undefined method `first' for nil:NilClass,36,2.84,0.514,5,true,38.3
578,5163822726451031,45051.86,661,302449.99,error: undefined method `first' for nil:NilClass,195830.35,error: undefined method `first' for nil:NilClass,39,16.44,0.52,22,true,37.6
579,5374053592989673,12115.79,712,59860.13,error: undefined method `first' for nil:NilClass,155849.68,error: undefined method `first' for nil:NilClass,84,21.41,0.656,19,false,10.6
580,3536226128738695,2484.15,725,74053.5,error: undefined method `first' for nil:NilClass,36081.64,error: undefined method `first' for nil:NilClass,45,13.73,0.397,12,true,30.9
581,3565989776659604,13552.24,596,386981.77,error: undefined method `first' for nil:NilClass,89964.87,error: undefined method `first' for nil:NilClass,82,1.6,0.437,23,false,9.5
582,5602227558345583,28104.32,432,382386.2,error: undefined method `first' for nil:NilClass,165089.39,error: undefined method `first' for nil:NilClass,52,7.8,0.064,22,true,1.2
583,3581337411483131,12532.75,484,189696.6,error: undefined method `first' for nil:NilClass,40724.7,error: undefined method `first' for nil:NilClass,45,26.36,0.327,3,false,17.0
584,3571063961059418,6314.91,573,279814.63,error: undefined method `first' for nil:NilClass,21868.51,error: undefined method `first' for nil:NilClass,54,23.87,0.153,23,false,34.9
585,5602256634381635,47593.26,617,115595.07,error: undefined method `first' for nil:NilClass,44427.7,error: undefined method `first' for nil:NilClass,12,27.5,0.018,4,true,4.3
586,30347104901029,38370.89,649,461662.18,error: undefined method `first' for nil:NilClass,86775.77,error: undefined method `first' for nil:NilClass,7,2.84,0.752,23,false,0.3
587,3551264755350096,41217.08,596,304248.07,error: undefined method `first' for nil:NilClass,155044.47,error: undefined method `first' for nil:NilClass,8,27.26,0.542,23,true,27.1
588,5252924093831787,6490.52,794,64628.5,error: undefined method `first' for nil:NilClass,86170.46,error: undefined method `first' for nil:NilClass,58,13.11,0.865,0,false,35.1
589,3540226323937633,42449.41,466,170503.29,error: undefined method `first' for nil:NilClass,163159.02,error: undefined method `first' for nil:NilClass,21,22.57,0.927,17,true,16.9
590,3564872408201477,2778.66,371,93446.03,error: undefined method `first' for nil:NilClass,180480.07,error: undefined method `first' for nil:NilClass,38,14.35,0.97,13,false,14.3
591,3573940104546682,42336.78,307,117419.03,error: undefined method `first' for nil:NilClass,20982.37,error: undefined method `first' for nil:NilClass,75,7.25,0.962,13,false,19.5
592,5108752507507578,22850.9,822,289162.59,error: undefined method `first' for nil:NilClass,14292.36,error: undefined method `first' for nil:NilClass,6,5.29,0.431,6,false,14.2
593,201901615712433,35706.69,362,344733.66,error: undefined method `first' for nil:NilClass,23072.71,error: undefined method `first' for nil:NilClass,41,5.59,0.978,13,false,2.7
594,6709801363907066,25883.5,421,278660.18,error: undefined method `first' for nil:NilClass,167730.52,error: undefined method `first' for nil:NilClass,9,7.44,0.833,16,false,3.4
595,3547155618993048,28382.86,716,383672.6,error: undefined method `first' for nil:NilClass,158365.24,error: undefined method `first' for nil:NilClass,63,4.47,0.212,8,true,23.7
596,3561594389902781,40937.34,660,459093.89,error: undefined method `first' for nil:NilClass,169492.31,error: undefined method `first' for nil:NilClass,6,3.93,0.977,23,false,17.6
597,3575982069248605,45112.22,489,87034.86,error: undefined method `first' for nil:NilClass,151849.36,error: undefined method `first' for nil:NilClass,44,20.66,0.817,21,true,8.7
598,6761317914840438,42198.52,597,163992.38,error: undefined method `first' for nil:NilClass,17659.28,error: undefined method `first' for nil:NilClass,83,10.2,0.301,2,true,10.1
599,3575918556474817,25022.45,310,380730.9,error: undefined method `first' for nil:NilClass,187961.22,error: undefined method `first' for nil:NilClass,66,30.44,0.968,17,true,28.9
600,3548675973076484,48453.46,849,347498.12,error: undefined method `first' for nil:NilClass,177031.98,error: undefined method `first' for nil:NilClass,66,25.45,0.686,6,false,26.0
601,3534217703522341,24040.85,591,130330.95,error: undefined method `first' for nil:NilClass,66872.69,error: undefined method `first' for nil:NilClass,81,10.44,0.956,3,false,6.2
602,374288562083948,1420.51,498,217052.71,error: undefined method `first' for nil:NilClass,82929.39,error: undefined method `first' for nil:NilClass,72,6.14,0.241,15,true,34.9
603,3585166350174559,17668.21,528,187154.36,error: undefined method `first' for nil:NilClass,64487.5,error: undefined method `first' for nil:NilClass,69,27.78,0.449,8,false,8.5
604,3562740257980800,10271.85,449,218807.16,error: undefined method `first' for nil:NilClass,38462.63,error: undefined method `first' for nil:NilClass,25,15.52,0.0,11,true,30.0
605,6374918193749155,6342.92,764,403497.63,error: undefined method `first' for nil:NilClass,163574.65,error: undefined method `first' for nil:NilClass,71,22.28,0.517,19,true,27.0
606,3544902087832659,16361.32,595,420274.06,error: undefined method `first' for nil:NilClass,40664.64,error: undefined method `first' for nil:NilClass,55,8.73,0.156,17,true,9.7
607,3531070505448931,12876.11,389,360142.0,error: undefined method `first' for nil:NilClass,66435.74,error: undefined method `first' for nil:NilClass,78,6.17,0.49,0,true,0.0
608,3529593843450966,36643.66,764,139179.93,error: undefined method `first' for nil:NilClass,166274.45,error: undefined method `first' for nil:NilClass,20,33.29,0.185,24,false,9.8
609,3534576552007781,37148.73,795,145139.83,error: undefined method `first' for nil:NilClass,108490.31,error: undefined method `first' for nil:NilClass,50,6.94,0.387,12,true,9.4
610,3564485106398246,31550.07,712,379132.88,error: undefined method `first' for nil:NilClass,62116.68,error: undefined method `first' for nil:NilClass,12,18.1,0.903,19,true,24.8
611,3577216779505543,37302.66,665,433972.04,error: undefined method `first' for nil:NilClass,22367.36,error: undefined method `first' for nil:NilClass,45,16.25,0.837,11,true,25.6
612,30421101627646,28067.41,351,241198.75,error: undefined method `first' for nil:NilClass,173029.79,error: undefined method `first' for nil:NilClass,14,20.01,0.648,19,true,1.0
613,3550299488789898,19860.58,684,40502.46,error: undefined method `first' for nil:NilClass,56547.72,error: undefined method `first' for nil:NilClass,74,8.93,0.669,23,true,27.7
614,3534946893158470,13295.8,806,61941.64,error: undefined method `first' for nil:NilClass,34656.82,error: undefined method `first' for nil:NilClass,12,31.48,0.087,18,false,11.4
615,4911167116430387,44969.73,666,373788.93,error: undefined method `first' for nil:NilClass,139867.16,error: undefined method `first' for nil:NilClass,28,3.96,0.037,16,false,3.4
616,3582165224847435,8697.62,707,182712.42,error: undefined method `first' for nil:NilClass,25232.23,error: undefined method `first' for nil:NilClass,53,4.87,0.411,15,true,4.2
617,36548649772486,1633.56,692,376977.54,error: undefined method `first' for nil:NilClass,196885.61,error: undefined method `first' for nil:NilClass,20,11.03,0.729,11,true,35.6
618,3580076063636262,37399.05,655,375223.79,error: undefined method `first' for nil:NilClass,185767.78,error: undefined method `first' for nil:NilClass,15,20.81,0.66,16,false,26.9
619,5477837167546355,8218.99,729,266505.18,error: undefined method `first' for nil:NilClass,10164.76,error: undefined method `first' for nil:NilClass,23,26.3,0.379,7,false,31.3
620,374288669112483,26435.21,836,46135.54,error: undefined method `first' for nil:NilClass,36460.86,error: undefined method `first' for nil:NilClass,61,23.45,0.404,14,true,15.2
621,5105758167315601,20814.57,806,145213.33,error: undefined method `first' for nil:NilClass,45537.36,error: undefined method `first' for nil:NilClass,40,28.37,0.948,17,true,10.7
622,4917035372211177,15351.12,541,75551.83,error: undefined method `first' for nil:NilClass,173993.24,error: undefined method `first' for nil:NilClass,63,1.55,0.825,15,true,23.4
623,5108757834927969,6013.39,317,178933.43,error: undefined method `first' for nil:NilClass,102186.37,error: undefined method `first' for nil:NilClass,79,27.83,0.418,14,true,38.4
624,5002353585779085,44565.87,403,25867.35,error: undefined method `first' for nil:NilClass,113070.16,error: undefined method `first' for nil:NilClass,51,6.32,0.46,21,false,36.9
625,6376255517216878,48647.66,718,333290.19,error: undefined method `first' for nil:NilClass,114839.03,error: undefined method `first' for nil:NilClass,21,11.82,0.081,0,false,22.1
626,4913010743491968,49853.16,322,469602.16,error: undefined method `first' for nil:NilClass,23108.18,error: undefined method `first' for nil:NilClass,76,26.27,0.657,14,true,30.7
627,3537177304362496,10675.33,502,270561.55,error: undefined method `first' for nil:NilClass,85647.87,error: undefined method `first' for nil:NilClass,61,29.97,0.981,0,false,22.3
628,5010125572657379,38624.93,609,386645.53,error: undefined method `first' for nil:NilClass,83352.24,error: undefined method `first' for nil:NilClass,76,31.94,0.976,15,false,27.5
629,6304687163881102798,1196.86,534,140074.23,error: undefined method `first' for nil:NilClass,71192.08,error: undefined method `first' for nil:NilClass,79,6.21,0.847,5,true,7.0
630,3561687251973052,39159.19,434,480819.38,error: undefined method `first' for nil:NilClass,76087.52,error: undefined method `first' for nil:NilClass,14,13.21,0.475,0,false,24.5
631,3557776538527884,25760.86,807,364311.19,error: undefined method `first' for nil:NilClass,142307.27,error: undefined method `first' for nil:NilClass,42,22.62,0.374,11,false,0.1
632,3552907808535944,10173.61,476,210522.81,error: undefined method `first' for nil:NilClass,188697.63,error: undefined method `first' for nil:NilClass,70,20.59,0.627,11,true,3.1
633,3577390462858319,8877.71,740,19301.98,error: undefined method `first' for nil:NilClass,41956.54,error: undefined method `first' for nil:NilClass,15,1.94,0.143,21,false,11.1
634,5100131643324701,16729.53,478,459429.98,error: undefined method `first' for nil:NilClass,73795.35,error: undefined method `first' for nil:NilClass,22,33.07,0.08,8,true,1.6
635,67624215070087803,45951.18,486,112338.31,error: undefined method `first' for nil:NilClass,53960.51,error: undefined method `first' for nil:NilClass,78,10.29,0.689,22,false,28.8
636,4175002560624105,45143.44,332,418269.38,error: undefined method `first' for nil:NilClass,196177.51,error: undefined method `first' for nil:NilClass,39,9.24,0.719,23,true,10.2
637,5048372675921445,10527.64,850,422292.83,error: undefined method `first' for nil:NilClass,96101.56,error: undefined method `first' for nil:NilClass,67,6.15,0.851,6,true,10.3
638,58938716989222431,19621.89,390,45005.99,error: undefined method `first' for nil:NilClass,54018.62,error: undefined method `first' for nil:NilClass,8,12.33,0.177,8,false,15.4
639,3553231452763002,32543.4,309,218322.62,error: undefined method `first' for nil:NilClass,188308.19,error: undefined method `first' for nil:NilClass,76,12.48,0.376,21,false,38.3
640,30458712448392,47967.46,396,155379.03,error: undefined method `first' for nil:NilClass,175476.66,error: undefined method `first' for nil:NilClass,20,25.54,0.331,12,false,20.6
641,56022532034699114,45962.73,440,201132.73,error: undefined method `first' for nil:NilClass,14064.22,error: undefined method `first' for nil:NilClass,39,26.52,0.839,5,false,2.9
642,201450795772452,2380.49,582,318600.62,error: undefined method `first' for nil:NilClass,62395.76,error: undefined method `first' for nil:NilClass,70,15.83,0.468,7,true,30.4
643,6304547945608184558,49243.88,624,411975.77,error: undefined method `first' for nil:NilClass,29400.05,error: undefined method `first' for nil:NilClass,76,24.37,0.163,16,false,31.4
644,5602233388751214,42232.59,709,455991.14,error: undefined method `first' for nil:NilClass,50908.96,error: undefined method `first' for nil:NilClass,6,31.28,0.87,10,false,12.3
645,3538913638414366,36127.31,735,360101.46,error: undefined method `first' for nil:NilClass,132731.89,error: undefined method `first' for nil:NilClass,47,15.95,0.092,2,true,30.6
646,5610177512940411673,33181.12,706,140372.55,error: undefined method `first' for nil:NilClass,170620.77,error: undefined method `first' for nil:NilClass,84,25.72,0.921,7,false,29.6
647,3537170107897479,28742.2,697,333797.46,error: undefined method `first' for nil:NilClass,158189.32,error: undefined method `first' for nil:NilClass,81,29.44,0.727,9,false,28.3
648,3564269941342159,23675.09,514,418988.31,error: undefined method `first' for nil:NilClass,192393.6,error: undefined method `first' for nil:NilClass,26,31.19,0.315,13,false,27.3
649,4041374687218695,10377.46,658,239191.29,error: undefined method `first' for nil:NilClass,170703.68,error: undefined method `first' for nil:NilClass,56,5.9,0.014,8,true,30.8
650,3552965815529557,28591.95,766,424974.54,error: undefined method `first' for nil:NilClass,189682.89,error: undefined method `first' for nil:NilClass,42,14.95,0.657,3,false,34.0
651,67719156172064884,19654.27,598,324973.86,error: undefined method `first' for nil:NilClass,177319.71,error: undefined method `first' for nil:NilClass,48,11.1,0.068,15,false,15.8
652,564182173108366857,27412.07,448,367377.9,error: undefined method `first' for nil:NilClass,83353.81,error: undefined method `first' for nil:NilClass,52,12.39,0.419,11,true,6.5
653,3540431151971270,34124.92,504,409453.48,error: undefined method `first' for nil:NilClass,159370.27,error: undefined method `first' for nil:NilClass,24,4.96,0.469,3,false,13.9
654,3563894316682698,28970.53,725,334805.78,error: undefined method `first' for nil:NilClass,161458.8,error: undefined method `first' for nil:NilClass,42,27.76,0.838,12,false,27.9
655,3534210504391651,34829.88,490,373617.47,error: undefined method `first' for nil:NilClass,170533.69,error: undefined method `first' for nil:NilClass,44,18.55,0.723,18,false,13.7
656,3577484555878910,19603.65,554,389067.9,error: undefined method `first' for nil:NilClass,77012.92,error: undefined method `first' for nil:NilClass,32,10.85,0.329,1,true,29.3
657,4405041759170423,10399.96,787,109583.95,error: undefined method `first' for nil:NilClass,90595.38,error: undefined method `first' for nil:NilClass,80,18.76,0.924,20,true,33.2
658,374283535612923,38488.52,508,437846.74,error: undefined method `first' for nil:NilClass,107944.74,error: undefined method `first' for nil:NilClass,55,33.15,0.593,6,true,15.1
659,30399616427670,11455.8,612,55259.24,error: undefined method `first' for nil:NilClass,120936.53,error: undefined method `first' for nil:NilClass,27,11.12,0.796,8,false,7.5
660,502074741976901871,29942.14,733,23505.91,error: undefined method `first' for nil:NilClass,53660.6,error: undefined method `first' for nil:NilClass,76,33.98,0.196,15,true,15.8
661,060448943317222714,29695.95,697,29823.94,error: undefined method `first' for nil:NilClass,20794.92,error: undefined method `first' for nil:NilClass,11,4.94,0.346,17,false,6.6
662,3577104511374909,41198.23,494,409136.11,error: undefined method `first' for nil:NilClass,36307.62,error: undefined method `first' for nil:NilClass,29,19.08,0.854,10,false,13.7
663,676297714231654422,12807.72,573,348912.07,error: undefined method `first' for nil:NilClass,194815.5,error: undefined method `first' for nil:NilClass,33,21.54,0.381,11,true,32.7
664,374326444037367,29584.34,300,485162.18,error: undefined method `first' for nil:NilClass,123310.66,error: undefined method `first' for nil:NilClass,67,28.01,0.376,6,true,17.2
665,5411754441754870,46328.27,411,228474.39,error: undefined method `first' for nil:NilClass,64521.23,error: undefined method `first' for nil:NilClass,59,30.45,0.341,12,true,29.5
666,3559748366929225,30906.05,325,445285.36,error: undefined method `first' for nil:NilClass,112719.22,error: undefined method `first' for nil:NilClass,30,27.64,0.759,6,true,38.1
667,633387979495023661,5465.28,847,214339.83,error: undefined method `first' for nil:NilClass,136729.62,error: undefined method `first' for nil:NilClass,66,18.79,0.653,0,true,28.1
668,201702434207104,48735.71,394,110474.5,error: undefined method `first' for nil:NilClass,66316.11,error: undefined method `first' for nil:NilClass,84,35.71,0.673,11,true,1.5
669,3540918319059733,3971.86,826,108289.45,error: undefined method `first' for nil:NilClass,16657.73,error: undefined method `first' for nil:NilClass,36,32.9,0.191,1,false,29.7
670,67625941750505496,7536.49,645,265858.2,error: undefined method `first' for nil:NilClass,99954.57,error: undefined method `first' for nil:NilClass,25,12.51,0.706,9,false,9.1
671,3552624725471596,43538.69,761,313525.8,error: undefined method `first' for nil:NilClass,137432.65,error: undefined method `first' for nil:NilClass,46,10.74,0.687,0,false,36.2
672,4844422466269428,41616.95,757,54577.11,error: undefined method `first' for nil:NilClass,148850.79,error: undefined method `first' for nil:NilClass,17,27.23,0.003,13,true,38.2
673,675952171859552925,18000.36,370,261349.34,error: undefined method `first' for nil:NilClass,72043.72,error: undefined method `first' for nil:NilClass,52,16.33,0.783,15,false,31.1
674,3579574198613456,48663.57,818,345066.38,error: undefined method `first' for nil:NilClass,88402.7,error: undefined method `first' for nil:NilClass,48,34.56,0.344,0,false,26.9
675,3566403487624880,36979.12,441,40548.92,error: undefined method `first' for nil:NilClass,95440.56,error: undefined method `first' for nil:NilClass,7,7.72,0.494,20,true,14.3
676,3537862597797207,37100.99,676,307759.0,error: undefined method `first' for nil:NilClass,80433.75,error: undefined method `first' for nil:NilClass,38,4.05,0.048,6,false,6.0
677,3535676449128524,32648.89,706,496502.28,error: undefined method `first' for nil:NilClass,140029.59,error: undefined method `first' for nil:NilClass,44,11.22,0.118,16,true,22.2
678,5010122795016483,14615.75,554,132683.92,error: undefined method `first' for nil:NilClass,124107.69,error: undefined method `first' for nil:NilClass,57,9.26,0.6,14,false,21.1
679,3585647097064542,16139.9,620,431299.25,error: undefined method `first' for nil:NilClass,40674.14,error: undefined method `first' for nil:NilClass,82,6.26,0.785,22,false,29.1
680,6706615397121764,12293.09,776,229991.74,error: undefined method `first' for nil:NilClass,106067.61,error: undefined method `first' for nil:NilClass,65,13.41,0.466,3,false,37.0
681,3569824818790289,41549.02,364,330003.26,error: undefined method `first' for nil:NilClass,14900.77,error: undefined method `first' for nil:NilClass,50,3.55,0.687,18,false,17.5
682,5602252851434241781,22387.27,678,412458.28,error: undefined method `first' for nil:NilClass,182771.49,error: undefined method `first' for nil:NilClass,25,3.05,0.383,24,false,19.3
683,5602228845027026,7712.15,829,387033.71,error: undefined method `first' for nil:NilClass,85107.24,error: undefined method `first' for nil:NilClass,33,1.22,0.027,1,false,30.3
684,6383971639286513,11450.74,655,217737.95,error: undefined method `first' for nil:NilClass,140117.04,error: undefined method `first' for nil:NilClass,68,19.7,0.335,17,false,39.3
685,3544828279419510,25145.84,836,61058.22,error: undefined method `first' for nil:NilClass,68391.53,error: undefined method `first' for nil:NilClass,40,21.26,0.182,8,false,7.0
686,3553563839844661,28308.92,737,471962.07,error: undefined method `first' for nil:NilClass,168586.54,error: undefined method `first' for nil:NilClass,55,22.56,0.295,16,false,4.5
687,56022239562158147,11766.98,784,331435.14,error: undefined method `first' for nil:NilClass,141438.28,error: undefined method `first' for nil:NilClass,64,7.54,0.651,9,false,15.5
688,4903351032523393501,34613.28,381,70813.44,error: undefined method `first' for nil:NilClass,150905.38,error: undefined method `first' for nil:NilClass,77,24.17,0.559,20,true,35.2
689,3531868814661536,48893.98,665,68116.96,error: undefined method `first' for nil:NilClass,106786.21,error: undefined method `first' for nil:NilClass,8,1.43,0.515,4,false,34.0
690,5048373726769023,7711.46,508,476548.02,error: undefined method `first' for nil:NilClass,156648.87,error: undefined method `first' for nil:NilClass,64,8.77,0.971,24,true,6.5
691,5602223593828847189,1708.32,835,403495.81,error: undefined method `first' for nil:NilClass,5511.32,error: undefined method `first' for nil:NilClass,45,13.95,0.704,9,false,23.5
692,30020823416252,36712.84,636,490031.11,error: undefined method `first' for nil:NilClass,127696.84,error: undefined method `first' for nil:NilClass,76,24.05,0.114,20,false,25.8
693,3539220581071386,45014.25,669,186811.24,error: undefined method `first' for nil:NilClass,196577.88,error: undefined method `first' for nil:NilClass,33,12.12,0.685,8,true,21.9
694,3587715294273741,5743.68,370,180755.59,error: undefined method `first' for nil:NilClass,76630.57,error: undefined method `first' for nil:NilClass,9,20.27,0.775,21,false,24.6
